"","Date","Bar","Open","High","Low","Close","Dir","Return"
"1000424",20100409,1353,1.347125,1.34715,1.346975,1.34705,"Long",0.0000556772205930182
"1000425",20100409,1354,1.34705,1.34715,1.347025,1.34705,"Long",0
"1000426",20100409,1355,1.34705,1.34705,1.34705,1.34705,"Long",0
"1000427",20100409,1356,1.34705,1.34705,1.346925,1.346925,"Long",0.0000928039794347516
"1000428",20100409,1357,1.346925,1.34705,1.346925,1.34695,"Long",-0.0000185604513902994
"1000429",20100409,1358,1.34695,1.34695,1.3469,1.34695,"Long",0
"1000430",20100409,1359,1.34695,1.346975,1.34675,1.346775,"Long",0.000129940041952098
"1000431",20100409,1400,1.346775,1.34685,1.346525,1.346725,"Long",0.0000371271046428228
"1000432",20100409,1401,1.346725,1.346725,1.346625,1.34665,"Long",0.0000556937585861562
"1000433",20100409,1402,1.34665,1.346675,1.34655,1.34655,"Long",0.0000742638594927697
"1000434",20100409,1403,1.34655,1.346625,1.34655,1.346625,"Long",-0.0000556947925369329
"1000435",20100409,1404,1.346625,1.346675,1.34655,1.346625,"Long",0
"1000436",20100409,1405,1.346625,1.346625,1.346525,1.34655,"Long",0.0000556978946196185
"1000437",20100409,1406,1.34655,1.346775,1.34655,1.34675,"Long",-0.000148505661778339
"1000438",20100409,1407,1.34675,1.34685,1.346625,1.34665,"Short",-0.0000742528308891695
"1000439",20100409,1408,1.34665,1.346725,1.34645,1.34655,"Long",0.0000742638594927697
"1000440",20100409,1409,1.34655,1.34655,1.34595,1.346125,"Short",-0.00031562140284423
"1000441",20100409,1410,1.346125,1.346325,1.346125,1.346325,"Long",-0.000148552541176891
"1000442",20100409,1411,1.346325,1.346325,1.346175,1.34625,"Long",0.0000557103064067203
"1000443",20100409,1412,1.34625,1.346325,1.34625,1.346325,"Long",-0.0000557072029413754
"1000444",20100409,1413,1.346325,1.346425,1.34615,1.34615,"Short",-0.000129983473529821
"1000445",20100409,1414,1.34615,1.34615,1.34605,1.346075,"Long",0.0000557175491707722
"1000446",20100409,1415,1.346075,1.34615,1.34605,1.34615,"Long",-0.0000557144448984491
"1000447",20100409,1416,1.34615,1.346225,1.34605,1.346175,"Long",-0.0000185711367392365
"1000448",20100409,1417,1.346175,1.346175,1.346125,1.34615,"Long",0.0000185714816327614
"1000449",20100409,1418,1.34615,1.34615,1.346125,1.346125,"Short",-0.0000185714816327614
"1000450",20100409,1419,1.346125,1.346125,1.34605,1.346125,"Long",0
"1000451",20100409,1420,1.346125,1.346225,1.346125,1.34615,"Long",-0.0000185714816327614
"1000452",20100409,1421,1.34615,1.34625,1.346125,1.34615,"Long",0
"1000453",20100409,1422,1.34615,1.34635,1.34615,1.34635,"Long",-0.000148549782745926
"1000454",20100409,1423,1.34635,1.34655,1.34635,1.34655,"Short",0.000148549782745926
"1000455",20100409,1424,1.34655,1.346725,1.346475,1.346725,"Short",0.000129961754112388
"1000456",20100409,1425,1.346725,1.346875,1.34665,1.346875,"Short",0.000111381313928303
"1000457",20100409,1426,1.346875,1.346925,1.34665,1.34665,"Short",-0.000167053364269247
"1000458",20100409,1427,1.34665,1.346725,1.34665,1.346725,"Short",0.0000556937585861562
"1000459",20100409,1428,1.346725,1.34685,1.34665,1.346725,"Short",0
"1000460",20100409,1429,1.346725,1.34675,1.34665,1.346725,"Long",0
"1000461",20100409,1430,1.346725,1.346825,1.346675,1.34675,"Short",0.000018563552321329
"1000462",20100409,1431,1.34675,1.34675,1.34675,1.34675,"Short",0
"1000463",20100409,1432,1.34675,1.34675,1.34675,1.34675,"Short",0
"1000464",20100409,1433,1.34675,1.34675,1.346625,1.346625,"Short",-0.0000928160386114206
"1000465",20100409,1434,1.346625,1.346625,1.34655,1.34655,"Long",0.0000556978946196185
"1000466",20100409,1435,1.34655,1.34665,1.346525,1.346525,"Long",0.0000185663095746026
"1000467",20100409,1436,1.346525,1.34655,1.346225,1.346325,"Long",0.000148552541176891
"1000468",20100409,1437,1.346325,1.34645,1.346325,1.346325,"Long",0
"1000469",20100409,1438,1.346325,1.34635,1.34555,1.345575,"Short",-0.000557072029413424
"1000470",20100409,1439,1.345575,1.345575,1.345275,1.34535,"Long",0.000167242724941405
"1000471",20100409,1440,1.34535,1.345425,1.34525,1.345275,"Long",0.0000557506829459012
"1000472",20100409,1441,1.345275,1.34545,1.34525,1.34545,"Long",-0.000130068006986537
"1000473",20100409,1442,1.34545,1.345475,1.34535,1.345425,"Long",0.0000185814891204948
"1000474",20100409,1443,1.345425,1.345425,1.34485,1.345125,"Short",-0.000222977869446598
"1000475",20100409,1444,1.345125,1.345125,1.344875,1.34495,"Long",0.000130116361202881
"1000476",20100409,1445,1.34495,1.34525,1.34495,1.345125,"Long",-0.000130099433138046
"1000477",20100409,1446,1.345125,1.345325,1.345075,1.345125,"Long",0
"1000478",20100409,1447,1.345125,1.34515,1.344975,1.345125,"Long",0
"1000479",20100409,1448,1.345125,1.34525,1.345075,1.345225,"Short",0.0000743425332218114
"1000480",20100409,1449,1.345225,1.34525,1.34515,1.34525,"Short",0.0000185842517052268
"1000481",20100409,1450,1.34525,1.34535,1.345225,1.345275,"Short",0.0000185839063370687
"1000482",20100409,1451,1.345275,1.345325,1.34515,1.345175,"Short",-0.0000743342439278133
"1000483",20100409,1452,1.345175,1.345175,1.34505,1.34505,"Long",0.0000929333482026175
"1000484",20100409,1453,1.34505,1.34505,1.34465,1.34465,"Long",0.00029747517941485
"1000485",20100409,1454,1.34465,1.344825,1.34465,1.344825,"Long",-0.000130128455375262
"1000486",20100409,1455,1.344825,1.345325,1.344775,1.34525,"Long",-0.000315926407730994
"1000487",20100409,1456,1.34525,1.345425,1.345175,1.345175,"Short",-0.0000557517190113713
"1000488",20100409,1457,1.345175,1.345175,1.345125,1.34515,"Short",-0.0000185849424795597
"1000489",20100409,1458,1.34515,1.345425,1.34515,1.345375,"Short",0.000167267590974925
"1000490",20100409,1459,1.345375,1.34555,1.345325,1.34555,"Short",0.00013007525782777
"1000491",20100409,1500,1.34555,1.345675,1.34555,1.345625,"Short",0.0000557392887667104
"1000492",20100409,1501,1.345625,1.34595,1.345575,1.34585,"Short",0.000167208546214525
"1000493",20100409,1502,1.34585,1.34675,1.34585,1.346675,"Short",0.000612995504699688
"1000494",20100409,1503,1.346675,1.346725,1.34645,1.346575,"Short",-0.0000742569662316364
"1000495",20100409,1504,1.346575,1.34705,1.346525,1.34705,"Short",0.000352746783506305
"1000496",20100409,1505,1.34705,1.347725,1.34685,1.347725,"Short",0.000501094985338318
"1000497",20100409,1506,1.347725,1.347725,1.3472,1.347225,"Short",-0.000370995566603103
"1000498",20100409,1507,1.347225,1.347225,1.34685,1.34685,"Short",-0.000278349941546358
"1000499",20100409,1508,1.34685,1.34695,1.34685,1.346925,"Short",0.0000556854883616032
"1000500",20100409,1509,1.346925,1.346925,1.346875,1.346925,"Long",0
"1000501",20100409,1510,1.346925,1.347025,1.346925,1.347025,"Long",-0.0000742376719066008
"1000502",20100409,1511,1.347025,1.34705,1.34695,1.34695,"Short",-0.000055678253929827
"1000503",20100409,1512,1.34695,1.34695,1.34695,1.34695,"Long",0
"1000504",20100409,1513,1.34695,1.34695,1.346925,1.34695,"Short",0
"1000505",20100409,1514,1.34695,1.346975,1.34695,1.346975,"Long",-0.0000185601069061725
"1000506",20100409,1515,1.346975,1.346975,1.346925,1.346925,"Short",-0.0000371202138125099
"1000507",20100409,1516,1.346925,1.34715,1.346925,1.34715,"Long",-0.000167019262888425
"1000508",20100409,1517,1.34715,1.347325,1.347125,1.347325,"Short",0.000129903871135387
"1000509",20100409,1518,1.347325,1.347325,1.34715,1.34725,"Short",-0.0000556658564192361
"1000510",20100409,1519,1.34725,1.34755,1.34725,1.347475,"Short",0.000167006865837758
"1000511",20100409,1520,1.347475,1.347575,1.347275,1.347525,"Short",0.0000371064398227095
"1000512",20100409,1521,1.347525,1.347525,1.34745,1.347525,"Short",0
"1000513",20100409,1522,1.347525,1.347525,1.34735,1.347525,"Short",0
"1000514",20100409,1523,1.347525,1.34785,1.347525,1.347775,"Long",-0.00018549090167117
"1000515",20100409,1524,1.347775,1.347775,1.347725,1.34775,"Short",-0.0000185490901670841
"1000516",20100409,1525,1.34775,1.34775,1.34755,1.347575,"Short",-0.000129846039695816
"1000517",20100409,1526,1.347575,1.34785,1.34755,1.347825,"Short",0.000185518431256207
"1000518",20100409,1527,1.347825,1.34925,1.347825,1.34925,"Long",-0.0010561423012785
"1000519",20100409,1528,1.34925,1.349325,1.34895,1.34895,"Short",-0.000222345747637552
"1000520",20100409,1529,1.34895,1.34945,1.34895,1.349325,"Short",0.000277993995329711
"1000521",20100409,1530,1.349325,1.349325,1.34915,1.34915,"Short",-0.000129694476868091
"1000522",20100409,1531,1.34915,1.34925,1.349075,1.349125,"Long",0.0000185305290467257
"1000523",20100409,1532,1.349125,1.349125,1.349025,1.34905,"Short",-0.0000555915871396833
"1000524",20100409,1533,1.34905,1.34905,1.348775,1.348825,"Long",0.000166811854762584
"1000525",20100409,1534,1.348825,1.34905,1.348825,1.34895,"Long",-0.0000926646651100135
"1000526",20100409,1535,1.34895,1.34895,1.34875,1.348875,"Long",0.0000556018904643108
"1000527",20100409,1536,1.348875,1.348925,1.34875,1.34875,"Long",0.0000926784059315313
"1000528",20100409,1537,1.34875,1.34875,1.348475,1.348525,"Short",-0.000166821130676493
"1000529",20100409,1538,1.348525,1.348525,1.34845,1.34845,"Long",0.0000556194148837905
"1000530",20100409,1539,1.34845,1.34845,1.348425,1.34845,"Long",0
"1000531",20100409,1540,1.34845,1.348525,1.34845,1.348525,"Long",-0.0000556163215365286
"1000532",20100409,1541,1.348525,1.34855,1.34845,1.34845,"Short",-0.0000556163215365286
"1000533",20100409,1542,1.34845,1.34865,1.34845,1.34855,"Long",-0.0000741537206629261
"1000534",20100409,1543,1.34855,1.348625,1.34845,1.34845,"Short",-0.0000741537206629261
"1000535",20100409,1544,1.34845,1.34845,1.348275,1.348275,"Long",0.000129795479408901
"1000536",20100409,1545,1.348275,1.34835,1.348275,1.34835,"Long",-0.0000556235398821131
"1000537",20100409,1546,1.34835,1.348625,1.34835,1.34855,"Long",-0.000148307441325852
"1000538",20100409,1547,1.34855,1.348575,1.348525,1.348575,"Short",0.000018538430165855
"1000539",20100409,1548,1.348575,1.34875,1.34855,1.34875,"Short",0.000129766605490843
"1000540",20100409,1549,1.34875,1.348875,1.34875,1.348875,"Short",0.0000926784059315313
"1000541",20100409,1550,1.348875,1.348875,1.348825,1.34885,"Short",-0.0000185339634880487
"1000542",20100409,1551,1.34885,1.349275,1.348825,1.349275,"Short",0.000315083219038364
"1000543",20100409,1552,1.349275,1.34935,1.34925,1.34935,"Short",0.0000555854069778564
"1000544",20100409,1553,1.34935,1.349425,1.349175,1.349225,"Short",-0.0000926371956869254
"1000545",20100409,1554,1.349225,1.349225,1.349025,1.349175,"Short",-0.0000370583112526698
"1000546",20100409,1555,1.349175,1.349175,1.348975,1.349125,"Long",0.0000370610580932868
"1000547",20100409,1556,1.349125,1.349125,1.349,1.349075,"Long",0.0000370624316660552
"1000548",20100409,1557,1.349075,1.349325,1.349075,1.349325,"Long",-0.000185277824097296
"1000549",20100409,1558,1.349325,1.34945,1.349325,1.34945,"Short",0.0000926389120485656
"1000550",20100409,1559,1.34945,1.34945,1.349375,1.34945,"Short",0
"1000551",20100409,1600,1.34945,1.349625,1.349325,1.349475,"Short",0.0000185260661750652
"1000552",20100409,1601,1.349475,1.34955,1.349425,1.349525,"Short",0.0000370514459327557
"1000553",20100409,1602,1.349525,1.349725,1.349475,1.349625,"Short",0.0000741001463477809
"1000554",20100409,1603,1.349625,1.349725,1.34955,1.349625,"Short",0
"1000555",20100409,1604,1.349625,1.34975,1.34955,1.349725,"Short",0.0000740946559229334
"1000556",20100409,1605,1.349725,1.349725,1.34935,1.349375,"Short",-0.00025931208209085
"1000557",20100409,1606,1.349375,1.349525,1.349375,1.34945,"Long",-0.0000555781985253601
"1000558",20100409,1607,1.34945,1.34945,1.34905,1.349125,"Short",-0.000240838860276506
"1000559",20100409,1608,1.349125,1.349125,1.348825,1.348925,"Long",0.0001482662119836
"1000560",20100409,1609,1.348925,1.34905,1.348875,1.349025,"Long",-0.0000741276106817805
"1000561",20100409,1610,1.349025,1.34905,1.348925,1.34905,"Long",-0.0000185315592455163
"1000562",20100409,1611,1.34905,1.34905,1.348825,1.348925,"Long",0.0000926663824898736
"1000563",20100409,1612,1.348925,1.34895,1.348875,1.34895,"Long",-0.0000185329330221015
"1000564",20100409,1613,1.34895,1.34895,1.34885,1.348925,"Long",0.0000185332764980735
"1000565",20100409,1614,1.348925,1.349025,1.348925,1.349025,"Long",-0.0000741276106817805
"1000566",20100409,1615,1.349025,1.349425,1.349025,1.349425,"Short",0.000296510442727287
"1000567",20100409,1616,1.349425,1.34955,1.34935,1.349525,"Short",0.0000741056375863712
"1000568",20100409,1617,1.349525,1.349625,1.349475,1.34955,"Short",0.0000185250365869041
"1000569",20100409,1618,1.34955,1.349625,1.349525,1.34955,"Short",0
"1000570",20100409,1619,1.34955,1.34965,1.34955,1.34965,"Short",0.0000740987736652877
"1000571",20100409,1620,1.34965,1.34965,1.34935,1.34935,"Short",-0.000222279850331543
"1000572",20100409,1621,1.34935,1.34935,1.349325,1.34935,"Long",0
"1000573",20100409,1622,1.34935,1.349375,1.34935,1.349375,"Long",-0.000018527095877678
"1000574",20100409,1623,1.349375,1.349425,1.349375,1.349425,"Long",-0.0000370528187932679
"1000575",20100409,1624,1.349425,1.349425,1.349275,1.34935,"Short",-0.0000555792281898195
"1000576",20100409,1625,1.34935,1.34945,1.34935,1.34935,"Long",0
"1000577",20100409,1626,1.34935,1.349625,1.34935,1.349525,"Long",-0.000129675256108658
"1000578",20100409,1627,1.349525,1.34955,1.349475,1.349525,"Short",0
"1000579",20100409,1628,1.349525,1.34965,1.349525,1.349625,"Short",0.0000741001463477809
"1000580",20100409,1629,1.349625,1.349625,1.34955,1.34955,"Short",-0.0000555709919422412
"1000581",20100409,1630,1.34955,1.34955,1.34955,1.34955,"Long",0
"1000582",20100409,1631,1.34955,1.349625,1.34945,1.349625,"Short",0.0000555740802490069
"1000583",20100409,1632,1.349625,1.349625,1.34945,1.349475,"Short",-0.000111141983884482
"1000584",20100409,1633,1.349475,1.34955,1.34945,1.349525,"Long",-0.0000370500731739727
"1000585",20100409,1634,1.349525,1.349525,1.349525,1.349525,"Short",0
"1000586",20100409,1635,1.349525,1.349575,1.349525,1.34955,"Long",-0.0000185246934162808
"1000587",20100409,1636,1.34955,1.349825,1.34955,1.34975,"Short",0.000148197547330575
"1000588",20100409,1637,1.34975,1.34985,1.34975,1.34975,"Short",0
"1000589",20100409,1638,1.34975,1.34985,1.349725,1.349825,"Short",0.0000555658455269844
"1000590",20100409,1639,1.349825,1.349825,1.349775,1.349825,"Short",0
"1000591",20100409,1640,1.349825,1.349825,1.349725,1.34975,"Short",-0.0000555627581353488
"1000592",20100409,1641,1.34975,1.349825,1.34975,1.34975,"Short",0
"1000593",20100409,1642,1.34975,1.34975,1.34965,1.34965,"Long",0.0000740932834438477
"1000594",20100409,1643,1.34965,1.34985,1.34955,1.34965,"Long",0
"1000595",20100409,1644,1.34965,1.349725,1.34965,1.349675,"Long",-0.0000185229777538605
"1000596",20100409,1645,1.349675,1.349675,1.349625,1.349625,"Long",0.0000370473279613844
"1000597",20100409,1646,1.349625,1.34965,1.3495,1.3496,"Long",0.0000185240071133401
"1000598",20100409,1647,1.3496,1.3499,1.3495,1.34955,"Long",0.0000370493868325616
"1000599",20100409,1648,1.34955,1.34965,1.349475,1.3495,"Long",0.0000370507595406488
"1000600",20100409,1649,1.3495,1.349625,1.349375,1.349625,"Long",-0.0000926183199037901
"1000601",20100409,1650,1.349625,1.349825,1.349625,1.349775,"Short",0.000111141983884318
"1000602",20100409,1651,1.349775,1.349825,1.349725,1.349775,"Short",0
"1000603",20100409,1652,1.349775,1.3498,1.34965,1.34965,"Short",-0.0000926080272637519
"1000604",20100409,1653,1.34965,1.349725,1.34965,1.349725,"Short",0.0000555699625829269
"1000605",20100409,1654,1.349725,1.349825,1.349725,1.349825,"Long",-0.0000740836775137436
"1000606",20100409,1655,1.349825,1.349825,1.349775,1.349825,"Short",0
"1000607",20100409,1656,1.349825,1.349825,1.34975,1.349825,"Short",0
"1000608",20100409,1657,1.349825,1.349825,1.349725,1.349775,"Short",-0.0000370418387569541
"1000609",20100409,1658,1.349775,1.34995,1.34975,1.34985,"Long",-0.000055561729081044
"1000610",20100409,1659,1.34985,1.34995,1.3498,1.3499,"Short",0.0000370411527207508
"1000611",20100411,1715,1.36335,1.364,1.363225,1.3637,"Long",-0.000256654689447716
"1000612",20100411,1716,1.3637,1.36425,1.3637,1.363975,"Short",0.000201657255994739
"1000613",20100411,1717,1.363975,1.364075,1.363325,1.36385,"Short",-0.0000916439084293559
"1000614",20100411,1718,1.36385,1.36385,1.363325,1.363575,"Short",-0.000201635077171262
"1000615",20100411,1719,1.363575,1.363925,1.363575,1.36375,"Long",-0.000128322639780045
"1000616",20100411,1720,1.36375,1.364075,1.36375,1.364075,"Long",-0.000238256694096665
"1000617",20100411,1721,1.364075,1.36475,1.364075,1.3647,"Long",-0.000457976111966071
"1000618",20100411,1722,1.3647,1.364875,1.36455,1.36455,"Short",-0.000109914266871909
"1000619",20100411,1723,1.36455,1.36455,1.364025,1.364025,"Short",-0.000384742222710701
"1000620",20100411,1724,1.364025,1.3641,1.363825,1.363825,"Short",-0.000146624878576256
"1000621",20100411,1725,1.363825,1.36385,1.3637,1.363725,"Long",0.0000733285669764718
"1000622",20100411,1726,1.363725,1.363725,1.363375,1.363475,"Long",0.000183355030345319
"1000623",20100411,1727,1.363475,1.3635,1.36305,1.36305,"Long",0.000311800740985215
"1000624",20100411,1728,1.36305,1.3631,1.36255,1.36255,"Long",0.00036695901067863
"1000625",20100411,1729,1.36255,1.362575,1.36225,1.36225,"Long",0.000220223894292506
"1000626",20100411,1730,1.36225,1.36285,1.36225,1.362525,"Long",-0.00020183115906132
"1000627",20100411,1731,1.362525,1.36295,1.362525,1.36295,"Long",-0.000311823617887758
"1000628",20100411,1732,1.36295,1.36295,1.362675,1.362675,"Short",-0.000201768223339099
"1000629",20100411,1733,1.362675,1.3629,1.362575,1.362875,"Short",0.000146770139615079
"1000630",20100411,1734,1.362875,1.3631,1.362575,1.3628,"Short",-0.0000550307254884324
"1000631",20100411,1735,1.3628,1.3628,1.36245,1.36245,"Long",0.000256890161106883
"1000632",20100411,1736,1.36245,1.3625,1.3623,1.362475,"Long",-0.0000183489605315061
"1000633",20100411,1737,1.362475,1.362475,1.362175,1.3623,"Long",0.000128459223372265
"1000634",20100411,1738,1.3623,1.362625,1.362125,1.3623,"Long",0
"1000635",20100411,1739,1.3623,1.362325,1.362025,1.36205,"Long",0.000183546859513295
"1000636",20100411,1740,1.36205,1.36225,1.36185,1.36225,"Long",-0.000146815929528338
"1000637",20100411,1741,1.36225,1.36225,1.36185,1.36195,"Short",-0.000220223894292506
"1000638",20100411,1742,1.36195,1.361975,1.36175,1.36175,"Long",0.000146869836607291
"1000639",20100411,1743,1.36175,1.3618,1.361525,1.36155,"Long",0.000146891410524753
"1000640",20100411,1744,1.36155,1.36155,1.361225,1.361425,"Long",0.0000918155609012107
"1000641",20100411,1745,1.361425,1.3617,1.361275,1.36135,"Long",0.0000550923715429884
"1000642",20100411,1746,1.36135,1.3621,1.36135,1.3617,"Long",-0.000257031651611846
"1000643",20100411,1747,1.3617,1.36185,1.361625,1.36175,"Short",0.000036718807373214
"1000644",20100411,1748,1.36175,1.362225,1.361725,1.362025,"Short",0.000201946025335065
"1000645",20100411,1749,1.362025,1.362825,1.362025,1.362375,"Short",0.000256970319927938
"1000646",20100411,1750,1.362375,1.3633,1.362275,1.3627,"Short",0.000238553995779525
"1000647",20100411,1751,1.3627,1.363125,1.362625,1.3627,"Short",0
"1000648",20100411,1752,1.3627,1.36275,1.3625,1.3627,"Short",0
"1000649",20100411,1753,1.3627,1.36275,1.362525,1.362625,"Short",-0.0000550377926176321
"1000650",20100411,1754,1.362625,1.3634,1.3626,1.36295,"Long",-0.000238453354855373
"1000651",20100411,1755,1.36295,1.36305,1.362475,1.36305,"Short",0.0000733702630323849
"1000652",20100411,1756,1.36305,1.3633,1.362825,1.363025,"Short",-0.0000183412200580784
"1000653",20100411,1757,1.363025,1.3632,1.36295,1.363125,"Short",0.0000733662258579182
